site1_chrom	site1_start	site1_end	site1_name	site1_score	site1_strand	site2_chrom	site2_start	site2_end	site2_name	site2_score	site2_strand	site_distance	site_orientation	feature	feat_strand	feat_start	feat_end	query_name	distance	feat_anchor	feat_ovl_peak	peak_ovl_feat	relative_location	transcript_id	gene_id
chr8	15989621	15989628	C9_MYBrelated_7	9.68376	+	chr8	15989678	15989686	C3_bHLH_18	11.07316	-	50	convergent	transcript	+	15987430	15993410	query_1	2194	start	1.0	0.001	PeakInsideFeature	Mp8g14310.1	Mp8g14310
chr4	13722909	13722915	C4_TCP_43	8.27338	-	chr4	13722938	13722944	C11_ND_1-C13_ND_1-C4_ND_3	8.29437	+	23	divergent	transcript	+	13722716	13723416	query_1	196	start	1.0	0.008	PeakInsideFeature	Mp4g12360.1	Mp4g12360
chr4	13722924	13722930	C4_TCP_43	8.27338	-	chr4	13722938	13722944	C11_ND_1-C13_ND_1-C4_ND_3	8.29437	+	8	divergent	transcript	+	13722716	13723416	query_1	211	start	1.0	0.008	PeakInsideFeature	Mp4g12360.1	Mp4g12360
chr3	18620966	18620973	C1_Trihelix_12	9.68376	+	chr3	18620991	18620998	C9_WRKY_7	9.64178	-	18	convergent	transcript	+	18620675	18624536	query_1	294	start	1.0	0.001	PeakInsideFeature	Mp3g18290.1	Mp3g18290
chr8	15989557	15989563	C2_C2C2gata_11-C4_C2C2gata_12-C6_C2C2gata_10-C9_C2C2gata_9	8.27338	-	chr8	15989625	15989633	C3_AP2EREBP_123	11.07316	-	62	TF2-TF1	transcript	+	15987430	15993410	query_1	2130	start	1.0	0.001	PeakInsideFeature	Mp8g14310.1	Mp8g14310
chr8	15989543	15989549	C5_C2H2_80-C6_C2H2_77	8.27338	-	chr8	15989557	15989563	C2_C2C2gata_11-C4_C2C2gata_12-C6_C2C2gata_10-C9_C2C2gata_9	8.27338	-	8	TF2-TF1	transcript	+	15987430	15993410	query_1	2116	start	1.0	0.001	PeakInsideFeature	Mp8g14310.1	Mp8g14310
chr8	15989694	15989701	C2_MYB_24	9.66277	-	chr8	15989730	15989737	C2_E2FDP_13-C6_E2FDP_16	9.70476	+	29	divergent	transcript	+	15987430	15993410	query_1	2267	start	1.0	0.001	PeakInsideFeature	Mp8g14310.1	Mp8g14310
chr8	15989625	15989633	C3_AP2EREBP_123	11.07316	-	chr8	15989730	15989737	C2_E2FDP_13-C6_E2FDP_16	9.70476	+	97	divergent	transcript	+	15987430	15993410	query_1	2199	start	1.0	0.001	PeakInsideFeature	Mp8g14310.1	Mp8g14310
chr8	15989693	15989700	C6_NAC_40	9.68376	-	chr8	15989730	15989737	C2_E2FDP_13-C6_E2FDP_16	9.70476	+	30	divergent	transcript	+	15987430	15993410	query_1	2266	start	1.0	0.001	PeakInsideFeature	Mp8g14310.1	Mp8g14310
chr5	12170390	12170397	C2_EIL_6-C6_EIL_6	9.66277	+	chr5	12170408	12170415	C4_LOBAS2_16	9.64178	-	11	convergent	transcript	+	12169793	12170734	query_1	600	start	1.0	0.007	PeakInsideFeature	Mp5g10890.1	Mp5g10890
chr8	15989694	15989701	C2_MYB_24	9.66277	-	chr8	15989728	15989735	C2_TCP_26-C3_TCP_19	9.70476	-	27	TF2-TF1	transcript	+	15987430	15993410	query_1	2267	start	1.0	0.001	PeakInsideFeature	Mp8g14310.1	Mp8g14310
chr8	15989625	15989633	C3_AP2EREBP_123	11.07316	-	chr8	15989694	15989701	C2_MYB_24	9.66277	-	61	TF2-TF1	transcript	+	15987430	15993410	query_1	2199	start	1.0	0.001	PeakInsideFeature	Mp8g14310.1	Mp8g14310
chr8	15989694	15989701	C2_MYB_24	9.66277	-	chr8	15989729	15989736	C3_LOBAS2_18	9.70476	+	28	divergent	transcript	+	15987430	15993410	query_1	2267	start	1.0	0.001	PeakInsideFeature	Mp8g14310.1	Mp8g14310
chr8	15989621	15989628	C9_MYBrelated_7	9.68376	+	chr8	15989694	15989701	C2_MYB_24	9.66277	-	66	convergent	transcript	+	15987430	15993410	query_1	2194	start	1.0	0.001	PeakInsideFeature	Mp8g14310.1	Mp8g14310
chr8	15989625	15989633	C3_AP2EREBP_123	11.07316	-	chr8	15989728	15989735	C2_TCP_26-C3_TCP_19	9.70476	-	95	TF2-TF1	transcript	+	15987430	15993410	query_1	2199	start	1.0	0.001	PeakInsideFeature	Mp8g14310.1	Mp8g14310
chr8	15989693	15989700	C6_NAC_40	9.68376	-	chr8	15989728	15989735	C2_TCP_26-C3_TCP_19	9.70476	-	28	TF2-TF1	transcript	+	15987430	15993410	query_1	2266	start	1.0	0.001	PeakInsideFeature	Mp8g14310.1	Mp8g14310
chr8	15989621	15989628	C9_MYBrelated_7	9.68376	+	chr8	15989728	15989735	C2_TCP_26-C3_TCP_19	9.70476	-	100	convergent	transcript	+	15987430	15993410	query_1	2194	start	1.0	0.001	PeakInsideFeature	Mp8g14310.1	Mp8g14310
chr8	15989552	15989558	C2_bHLH_20-C5_bHLH_21	8.27338	-	chr8	15989625	15989633	C3_AP2EREBP_123	11.07316	-	67	TF2-TF1	transcript	+	15987430	15993410	query_1	2125	start	1.0	0.001	PeakInsideFeature	Mp8g14310.1	Mp8g14310
chr8	15989543	15989549	C5_C2H2_80-C6_C2H2_77	8.27338	-	chr8	15989552	15989558	C2_bHLH_20-C5_bHLH_21	8.27338	-	3	TF2-TF1	transcript	+	15987430	15993410	query_1	2116	start	1.0	0.001	PeakInsideFeature	Mp8g14310.1	Mp8g14310
chr8	15989552	15989558	C2_bHLH_20-C5_bHLH_21	8.27338	-	chr8	15989621	15989628	C9_MYBrelated_7	9.68376	+	63	divergent	transcript	+	15987430	15993410	query_1	2125	start	1.0	0.001	PeakInsideFeature	Mp8g14310.1	Mp8g14310
chr8	15989543	15989549	C5_C2H2_80-C6_C2H2_77	8.27338	-	chr8	15989625	15989633	C3_AP2EREBP_123	11.07316	-	76	TF2-TF1	transcript	+	15987430	15993410	query_1	2116	start	1.0	0.001	PeakInsideFeature	Mp8g14310.1	Mp8g14310
chr8	15989693	15989700	C6_NAC_40	9.68376	-	chr8	15989729	15989736	C3_LOBAS2_18	9.70476	+	29	divergent	transcript	+	15987430	15993410	query_1	2266	start	1.0	0.001	PeakInsideFeature	Mp8g14310.1	Mp8g14310
chr5	7480129	7480135	C4_AP2EREBP_111	8.25239	-	chr5	7480139	7480145	C4_BBRBPC_12-C5_BBRBPC_7-C6_BBRBPC_11	8.27338	-	4	TF2-TF1	transcript	-	7478524	7479609	query_1	523	start	0.0	0.0	Upstream	Mp5g07050.1	Mp5g07050
chr8	15989543	15989549	C5_C2H2_80-C6_C2H2_77	8.27338	-	chr8	15989621	15989628	C9_MYBrelated_7	9.68376	+	72	divergent	transcript	+	15987430	15993410	query_1	2116	start	1.0	0.001	PeakInsideFeature	Mp8g14310.1	Mp8g14310
chr8	15989621	15989628	C9_MYBrelated_7	9.68376	+	chr8	15989693	15989700	C6_NAC_40	9.68376	-	65	convergent	transcript	+	15987430	15993410	query_1	2194	start	1.0	0.001	PeakInsideFeature	Mp8g14310.1	Mp8g14310
