distanceToTSS (log10)	group
0.429267666433168	Tak1 CK
-0.0136796972911926	Tak1 CK
-0.649140064144219	Tak1 CK
-0.624797578960761	Tak1 CK
-0.13481437032046	Tak1 CK
0.6097011023794	Tak1 CK
0.661528740131982	Tak1 CK
0.34713478291002	Tak1 CK
0.381115080709851	Tak1 CK
0	Tak1 CK
0	Tak1 CK
-0.666985718329661	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.0166155475571774	Tak1 CK
0.384532615494249	Tak1 CK
0	Tak1 CK
-0.404833716619938	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.730782275666389	Tak1 CK
0.138933940256924	Tak1 CK
0	Tak1 CK
0	Tak1 CK
-0.472756449317212	Tak1 CK
0	Tak1 CK
-0.802431626430724	Tak1 CK
-0.747411807886423	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.898889655926586	Tak1 CK
0.63103769653674	Tak1 CK
0	Tak1 CK
-0.488691698316941	Tak1 CK
0.4983105537896	Tak1 CK
0.382197210377454	Tak1 CK
0.213783299335304	Tak1 CK
-0.0644579892269184	Tak1 CK
-0.63708927353033	Tak1 CK
-1.03718737093711	Tak1 CK
-1.05568406491941	Tak1 CK
0	Tak1 CK
0.629205657102304	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.344588742578714	Tak1 CK
0	Tak1 CK
-0.343211590179747	Tak1 CK
0	Tak1 CK
1.08817153986435	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.808953299155911	Tak1 CK
-0.108226656374928	Tak1 CK
0.704579449696299	Tak1 CK
0.920175522010023	Tak1 CK
0.889973638403996	Tak1 CK
0	Tak1 CK
-0.487562560256378	Tak1 CK
-0.892706637805666	Tak1 CK
0	Tak1 CK
-0.12515582958053	Tak1 CK
-0.306639441024262	Tak1 CK
0	Tak1 CK
0.499412125672275	Tak1 CK
0	Tak1 CK
-0.561697532653993	Tak1 CK
-0.0692980121155293	Tak1 CK
0.425371166438941	Tak1 CK
0	Tak1 CK
-0.138933940256924	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.737192642704737	Tak1 CK
-0.931864513492032	Tak1 CK
-0.769746467179453	Tak1 CK
-0.680063427481949	Tak1 CK
-0.219584526214255	Tak1 CK
0	Tak1 CK
1.07642196736059	Tak1 CK
1.09502979664845	Tak1 CK
1.1714924272529	Tak1 CK
0	Tak1 CK
-0.837714668284911	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
-0.0191162904470728	Tak1 CK
0.556181846652911	Tak1 CK
0.844725627973226	Tak1 CK
0.918292512755356	Tak1 CK
-0.655234507034294	Tak1 CK
0	Tak1 CK
0.658011396657112	Tak1 CK
0.570426178358973	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.355643050220869	Tak1 CK
-0.129367595722986	Tak1 CK
-0.380573003066887	Tak1 CK
0.273232834043046	Tak1 CK
0	Tak1 CK
0.563006187061794	Tak1 CK
0	Tak1 CK
-0.400192488592576	Tak1 CK
-0.558468562523795	Tak1 CK
-0.657820456015697	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.782185866492016	Tak1 CK
0.082066934285113	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.707058940627596	Tak1 CK
0	Tak1 CK
-0.778295991088834	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.787602146182337	Tak1 CK
-0.764624397850981	Tak1 CK
-0.720820581770344	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.150756439860309	Tak1 CK
0.890644536295248	Tak1 CK
0	Tak1 CK
0.162265614298022	Tak1 CK
0	Tak1 CK
-0.944532020991981	Tak1 CK
0	Tak1 CK
-0.489958479424835	Tak1 CK
-0.0370278797557749	Tak1 CK
-0.0962145853464052	Tak1 CK
-0.00259798071990859	Tak1 CK
0	Tak1 CK
-0.49373680227684	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.764176132390331	Tak1 CK
0	Tak1 CK
0.651181062444688	Tak1 CK
0.85448822504443	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.0603200286882852	Tak1 CK
0	Tak1 CK
0	Tak1 CK
-0.471731651480051	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
-0.284881714655453	Tak1 CK
0	Tak1 CK
0.718418641829656	Tak1 CK
0.800510876894368	Tak1 CK
0.855216194733363	Tak1 CK
0.55108386518578	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.322632711692223	Tak1 CK
0	Tak1 CK
-0.263636068588108	Tak1 CK
0.211120541258049	Tak1 CK
0	Tak1 CK
0.384174138807033	Tak1 CK
0.534660575828444	Tak1 CK
1.20251556178153	Tak1 CK
1.08756847616178	Tak1 CK
1.0456749667691	Tak1 CK
0	Tak1 CK
-0.612465963953142	Tak1 CK
-0.694692926331484	Tak1 CK
0	Tak1 CK
-0.0751818546186916	Tak1 CK
-0.309630167425899	Tak1 CK
0	Tak1 CK
1.04151111295932	Tak1 CK
-1.14304604333759	Tak1 CK
0	Tak1 CK
-0.00646604224923168	Tak1 CK
0.588607804742687	Tak1 CK
0	Tak1 CK
0.273232834043046	Tak1 CK
0	Tak1 CK
0.18440748541232	Tak1 CK
-0.0441476208787228	Tak1 CK
0.533644978798763	Tak1 CK
0.0429690733931801	Tak1 CK
0.315130317183602	Tak1 CK
0	Tak1 CK
-0.740441644949766	Tak1 CK
-0.403120521175818	Tak1 CK
0	Tak1 CK
-0.433289685195026	Tak1 CK
-0.166430113843283	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.640779477344857	Tak1 CK
1.07191881036381	Tak1 CK
-1.07276442105075	Tak1 CK
0	Tak1 CK
0.123198075031999	Tak1 CK
0.044539760392411	Tak1 CK
0	Tak1 CK
-0.238297067875394	Tak1 CK
-0.525563058270067	Tak1 CK
0	Tak1 CK
-0.379305517750582	Tak1 CK
0	Tak1 CK
0	Tak1 CK
-0.516667559099043	Tak1 CK
0	Tak1 CK
-0.55497345833324	Tak1 CK
-0.000867721531226913	Tak1 CK
0.422261450813603	Tak1 CK
-0.32735893438633	Tak1 CK
0	Tak1 CK
0.828015064223977	Tak1 CK
0	Tak1 CK
0.637189422148762	Tak1 CK
0.777426822389311	Tak1 CK
0	Tak1 CK
-0.313656346618031	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.678791434366244	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.61320735210376	Tak1 CK
-1.05785620874189	Tak1 CK
-0.948070481518941	Tak1 CK
-0.427323786357247	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.906281155772153	Tak1 CK
0	Tak1 CK
-0.555457217204649	Tak1 CK
-0.785401024992388	Tak1 CK
0.799547307125615	Tak1 CK
0.604442066260723	Tak1 CK
0.266231696689893	Tak1 CK
0	Tak1 CK
-0.504742636271688	Tak1 CK
-0.753889331459834	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.702861170572929	Tak1 CK
0.302979936748249	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.459543258280413	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.377852419006755	Tak1 CK
0.305995882770805	Tak1 CK
0	Tak1 CK
0.00475115559100102	Tak1 CK
0	Tak1 CK
-0.614158709509175	Tak1 CK
0	Tak1 CK
-0.593175263478103	Tak1 CK
-0.712565527873308	Tak1 CK
-0.362482474751175	Tak1 CK
0	Tak1 CK
-0.857151502687493	Tak1 CK
0	Tak1 CK
0.688330818112266	Tak1 CK
0.94280146631794	Tak1 CK
0.718667735316211	Tak1 CK
0	Tak1 CK
-0.655426587745919	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
-0.219060332448861	Tak1 CK
-0.686457510469112	Tak1 CK
0	Tak1 CK
0.342027688087472	Tak1 CK
0.809357670211106	Tak1 CK
1.48566465225025	Tak1 CK
1.04465733323487	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
-0.086003705618382	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.0297894708318556	Tak1 CK
-0.111262513659065	Tak1 CK
-0.341632335778054	Tak1 CK
-0.666892211066536	Tak1 CK
-0.847387551027395	Tak1 CK
-0.945960703577569	Tak1 CK
-0.966047821076454	Tak1 CK
-0.91460756777108	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.523876475638131	Tak1 CK
0.499412125672275	Tak1 CK
0.674677467873199	Tak1 CK
-0.799547307125615	Tak1 CK
-0.497206180703955	Tak1 CK
0	Tak1 CK
-0.466719371681599	Tak1 CK
-0.258876629372131	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
-0.518513939877887	Tak1 CK
0	Tak1 CK
0.729083757043612	Tak1 CK
-0.657438322702963	Tak1 CK
-0.44216608578472	Tak1 CK
0	Tak1 CK
0.746166964377285	Tak1 CK
0.711807229041191	Tak1 CK
0.430719887863282	Tak1 CK
-0.248708735600918	Tak1 CK
-0.799202656300525	Tak1 CK
0	Tak1 CK
0.844477175745681	Tak1 CK
0.734479789425577	Tak1 CK
0.141449773400467	Tak1 CK
0	Tak1 CK
-0.881441721941393	Tak1 CK
0	Tak1 CK
-0.667639706056411	Tak1 CK
-0.726971583682877	Tak1 CK
0	Tak1 CK
0	Tak1 CK
-0.440751700479185	Tak1 CK
-0.566673137606116	Tak1 CK
-0.0232524596337114	Tak1 CK
0.551327988003846	Tak1 CK
0	Tak1 CK
0	Tak1 CK
-0.510813010512496	Tak1 CK
0	Tak1 CK
-0.596487133736544	Tak1 CK
0	Tak1 CK
0	Tak1 CK
-0.340245761567932	Tak1 CK
-0.649237472349607	Tak1 CK
0	Tak1 CK
-0.531223374533027	Tak1 CK
0	Tak1 CK
0.330413773349191	Tak1 CK
0.855155577176994	Tak1 CK
0.779307827583586	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.272769586551759	Tak1 CK
0	Tak1 CK
-0.388456452700267	Tak1 CK
-0.89867034296553	Tak1 CK
0	Tak1 CK
0.0788191830988487	Tak1 CK
0	Tak1 CK
0.626750853683393	Tak1 CK
0.582858462224499	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.0170333392987804	Tak1 CK
0.895864351247299	Tak1 CK
-0.00389116623691048	Tak1 CK
0	Tak1 CK
0.792251571903264	Tak1 CK
0	Tak1 CK
0	Tak1 CK
-0.419625360887743	Tak1 CK
0	Tak1 CK
-0.00774777800073995	Tak1 CK
-0.0236639181977935	Tak1 CK
0	Tak1 CK
0.650307523131937	Tak1 CK
0.524525936626376	Tak1 CK
0	Tak1 CK
0	Tak1 CK
-0.246744709723841	Tak1 CK
0	Tak1 CK
-0.777136712504173	Tak1 CK
0	Tak1 CK
1.08102308645133	Tak1 CK
0.760648619581356	Tak1 CK
0	Tak1 CK
-0.323870606540509	Tak1 CK
-0.464191370641	Tak1 CK
-0.659440781870318	Tak1 CK
-0.889861721258188	Tak1 CK
0.511348515490213	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
-0.675961549642169	Tak1 CK
-0.325310371711061	Tak1 CK
0	Tak1 CK
0.779091203845499	Tak1 CK
0.884285462339675	Tak1 CK
1.03941411917614	Tak1 CK
0	Tak1 CK
-0.430075055551939	Tak1 CK
-0.679246145413859	Tak1 CK
0	Tak1 CK
-0.264345507050092	Tak1 CK
0	Tak1 CK
0	Tak1 CK
-0.180699201296035	Tak1 CK
0	Tak1 CK
0	Tak1 CK
-0.155336037465062	Tak1 CK
0	Tak1 CK
0	Tak1 CK
-0.19506899646859	Tak1 CK
0	Tak1 CK
0.787247880331954	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.546172368316943	Tak1 CK
-1.05196244978305	Tak1 CK
-1.07685881012859	Tak1 CK
1.07965147707385	Tak1 CK
0.983941858983888	Tak1 CK
0.92716497429937	Tak1 CK
0.386855529184724	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.0338256939533103	Tak1 CK
0.347915186501691	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.871280972857973	Tak1 CK
0	Tak1 CK
1.08206693428511	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.721728198572788	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.854791694053985	Tak1 CK
0.732232880220498	Tak1 CK
0.612147838326487	Tak1 CK
0	Tak1 CK
-0.658964842664435	Tak1 CK
0.772908194971272	Tak1 CK
0	Tak1 CK
0.0124153747624329	Tak1 CK
0	Tak1 CK
-0.17260293120986	Tak1 CK
0	Tak1 CK
0.277609214304091	Tak1 CK
0	Tak1 CK
0.0744507189545912	Tak1 CK
-0.137354111370733	Tak1 CK
0.228143607597742	Tak1 CK
-0.255513712819533	Tak1 CK
0.238046103128795	Tak1 CK
-0.327154512409431	Tak1 CK
-0.417305583244525	Tak1 CK
0.0795430074029061	Tak1 CK
-0.568084331315394	Tak1 CK
-0.320976677342824	Tak1 CK
0	Tak1 CK
0	Tak1 CK
-0.355834495884936	Tak1 CK
-0.338456493604605	Tak1 CK
0	Tak1 CK
0.27207378750001	Tak1 CK
0.357934847000454	Tak1 CK
0	Tak1 CK
-0.530583859645118	Tak1 CK
0.790636961931703	Tak1 CK
0	Tak1 CK
-0.572406867558056	Tak1 CK
0	Tak1 CK
-0.327767489902729	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.821775467183464	Tak1 CK
0.575880315680646	Tak1 CK
0	Tak1 CK
-0.499412125672275	Tak1 CK
0.63558426631123	Tak1 CK
0	Tak1 CK
0.483587296968894	Tak1 CK
0	Tak1 CK
0.533009022495485	Tak1 CK
-0.190051417759206	Tak1 CK
-0.0707764628434347	Tak1 CK
0.0166155475571774	Tak1 CK
0	Tak1 CK
0.432969290874406	Tak1 CK
0	Tak1 CK
-0.435047641339965	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.736953953783146	Tak1 CK
-0.561816664318957	Tak1 CK
0	Tak1 CK
-0.540079088804173	Tak1 CK
0	Tak1 CK
0.729083757043612	Tak1 CK
0	Tak1 CK
-0.272769586551759	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.69196510276736	Tak1 CK
0.452553063228925	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.831421817065022	Tak1 CK
-0.559308010907013	Tak1 CK
0	Tak1 CK
-0.396373727536507	Tak1 CK
-0.024485667699167	Tak1 CK
0.271376871894075	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.51215053692203	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.212986184736668	Tak1 CK
0	Tak1 CK
0.208172526667122	Tak1 CK
0.659726095237792	Tak1 CK
0	Tak1 CK
0	Tak1 CK
-0.545059584694003	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.480581786829169	Tak1 CK
0	Tak1 CK
0	Tak1 CK
-0.5219222448835	Tak1 CK
-0.462547728802664	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.39776625612645	Tak1 CK
-0.643748685459526	Tak1 CK
-0.457124626303409	Tak1 CK
-0.0297894708318556	Tak1 CK
0.56925683332861	Tak1 CK
0.705179244873676	Tak1 CK
1.2294258479207	Tak1 CK
-1.24961410234458	Tak1 CK
-1.22870825980197	Tak1 CK
-0.869994000121742	Tak1 CK
-0.850217241798389	Tak1 CK
-0.769451179402038	Tak1 CK
0	Tak1 CK
-0.285332227643884	Tak1 CK
0	Tak1 CK
0.7517408738109	Tak1 CK
0.729245807225307	Tak1 CK
0.543074235033532	Tak1 CK
0	Tak1 CK
0.391288048595297	Tak1 CK
0.24551266781415	Tak1 CK
0.0211892990699381	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.583765368285	Tak1 CK
0.458939861890326	Tak1 CK
0.554489160003819	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.123851640967086	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.326130956710795	Tak1 CK
0.508529718971287	Tak1 CK
-0.458939861890326	Tak1 CK
0.359266164606748	Tak1 CK
0.94507448847873	Tak1 CK
-1.13852373727916	Tak1 CK
-1.02251085043403	Tak1 CK
-0.735918116531297	Tak1 CK
-0.317018101048112	Tak1 CK
0	Tak1 CK
1.10819280513504	Tak1 CK
0.803934849863842	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.836197480778925	Tak1 CK
0	Tak1 CK
-0.54020429984206	Tak1 CK
0	Tak1 CK
0.0902580529313163	Tak1 CK
0	Tak1 CK
-0.678427322433867	Tak1 CK
0.0203612826477079	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.110589710299249	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.623352681537992	Tak1 CK
0.578753784426435	Tak1 CK
0	Tak1 CK
0.658869592201962	Tak1 CK
0	Tak1 CK
0.65667304588485	Tak1 CK
0.00560944536028039	Tak1 CK
0	Tak1 CK
0.395850376018781	Tak1 CK
0	Tak1 CK
0.197004728023046	Tak1 CK
-0.331427296520743	Tak1 CK
-0.17638069224327	Tak1 CK
0.889413764042709	Tak1 CK
-0.911902996044033	Tak1 CK
0	Tak1 CK
-0.753812783564702	Tak1 CK
0	Tak1 CK
0.488409688903198	Tak1 CK
-0.370883016777606	Tak1 CK
-0.0153597554092142	Tak1 CK
0.561339941458901	Tak1 CK
0.708845638048179	Tak1 CK
-0.132579847659737	Tak1 CK
0	Tak1 CK
-0.00432137378264258	Tak1 CK
1.0509208369354	Tak1 CK
1.07199240712418	Tak1 CK
1.19961806770793	Tak1 CK
-0.891035415315311	Tak1 CK
-0.819543935541869	Tak1 CK
-0.711638538232349	Tak1 CK
-0.154119525515847	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.555215405126073	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
-0.0107238653917731	Tak1 CK
1.09902421561089	Tak1 CK
-0.635383204047498	Tak1 CK
0	Tak1 CK
0.944038280054418	Tak1 CK
0	Tak1 CK
0	Tak1 CK
1.08568294319462	Tak1 CK
1.05373131588761	Tak1 CK
0.918135226166359	Tak1 CK
0.668851648082519	Tak1 CK
0	Tak1 CK
-0.521530341278711	Tak1 CK
0.00130093302041807	Tak1 CK
0	Tak1 CK
0	Tak1 CK
-0.620760489994206	Tak1 CK
0.0128372247051722	Tak1 CK
0	Tak1 CK
0.67833624673218	Tak1 CK
0.634678752178682	Tak1 CK
0.452553063228925	Tak1 CK
0	Tak1 CK
-0.446070935701005	Tak1 CK
0.370883016777606	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.118595365223762	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.800098180174776	Tak1 CK
0.884058647093938	Tak1 CK
0	Tak1 CK
-0.589055531052344	Tak1 CK
0	Tak1 CK
0.627673031766616	Tak1 CK
0.39022836246913	Tak1 CK
0	Tak1 CK
-0.229937685907934	Tak1 CK
-0.42845877351558	Tak1 CK
0	Tak1 CK
0.465382851448418	Tak1 CK
0	Tak1 CK
-0.258158193340794	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.726890140741822	Tak1 CK
0	Tak1 CK
0.0413926851582251	Tak1 CK
0	Tak1 CK
-0.974925986089762	Tak1 CK
-1.10191883368042	Tak1 CK
-1.132451812729	Tak1 CK
-1.1655707406329	Tak1 CK
0	Tak1 CK
0	Tak1 CK
-0.279894980011638	Tak1 CK
0	Tak1 CK
0.337858429041094	Tak1 CK
-0.437433443797971	Tak1 CK
-0.394276526767821	Tak1 CK
0.393926006585837	Tak1 CK
0.438858659420562	Tak1 CK
0	Tak1 CK
-0.84397984447816	Tak1 CK
-0.185258765296585	Tak1 CK
0	Tak1 CK
-0.624075731145683	Tak1 CK
-0.430075055551939	Tak1 CK
0	Tak1 CK
0.771881320190099	Tak1 CK
0.820464190577684	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.357172257723034	Tak1 CK
0.450403086155366	Tak1 CK
0.564547711755948	Tak1 CK
0.629715332647132	Tak1 CK
-0.643452676486187	Tak1 CK
0	Tak1 CK
0.334855689617292	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0.56925683332861	Tak1 CK
0	Tak1 CK
-0.912912551176097	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
0	Tak1 CK
