bin	tar	group	zscore	kmer_family
1175	1	zscore_tar	-0.27230063024906	ARF
1200	1	zscore_tar	-0.27230063024906	ARF
1225	1.03	zscore_tar	3.60798335079987	ARF
1250	1.03	zscore_tar	3.60798335079987	ARF
1275	1.03	zscore_tar	3.60798335079987	ARF
1300	1.03	zscore_tar	3.60798335079987	ARF
1325	1	zscore_tar	-0.27230063024906	ARF
1350	1	zscore_tar	-0.27230063024906	ARF
1375	1	zscore_tar	-0.27230063024906	ARF
1400	1	zscore_tar	-0.27230063024906	ARF
1425	1	zscore_tar	-0.27230063024906	ARF
1450	1	zscore_tar	-0.27230063024906	ARF
1475	1	zscore_tar	-0.27230063024906	ARF
1500	1	zscore_tar	-0.27230063024906	ARF
100	1	zscore_tar	NA	bHLH
125	1	zscore_tar	NA	bHLH
150	1	zscore_tar	NA	bHLH
175	1	zscore_tar	NA	bHLH
200	1	zscore_tar	NA	bHLH
225	1	zscore_tar	NA	bHLH
250	1	zscore_tar	NA	bHLH
275	1	zscore_tar	NA	bHLH
300	1	zscore_tar	NA	bHLH
325	1	zscore_tar	NA	bHLH
350	1	zscore_tar	NA	bHLH
375	1	zscore_tar	NA	bHLH
400	1	zscore_tar	NA	bHLH
425	1	zscore_tar	NA	bHLH
450	1	zscore_tar	NA	bHLH
475	1	zscore_tar	NA	bHLH
500	1	zscore_tar	NA	bHLH
525	1	zscore_tar	NA	bHLH
550	1	zscore_tar	NA	bHLH
575	1	zscore_tar	NA	bHLH
600	1	zscore_tar	NA	bHLH
625	1	zscore_tar	NA	bHLH
650	1	zscore_tar	NA	bHLH
675	1	zscore_tar	NA	bHLH
700	1	zscore_tar	NA	bHLH
725	1	zscore_tar	NA	bHLH
750	1	zscore_tar	NA	bHLH
775	1	zscore_tar	NA	bHLH
800	1	zscore_tar	NA	bHLH
825	1	zscore_tar	NA	bHLH
850	1	zscore_tar	NA	bHLH
875	1	zscore_tar	NA	bHLH
900	1	zscore_tar	NA	bHLH
925	1	zscore_tar	NA	bHLH
950	1	zscore_tar	NA	bHLH
975	1	zscore_tar	NA	bHLH
1000	1	zscore_tar	NA	bHLH
1025	1	zscore_tar	NA	bHLH
1050	1	zscore_tar	NA	bHLH
1075	1	zscore_tar	NA	bHLH
1100	1	zscore_tar	NA	bHLH
1125	1	zscore_tar	NA	bHLH
1150	1	zscore_tar	NA	bHLH
1175	1	zscore_tar	NA	bHLH
1200	1	zscore_tar	NA	bHLH
1225	1	zscore_tar	NA	bHLH
1250	1	zscore_tar	NA	bHLH
1275	1	zscore_tar	NA	bHLH
1300	1	zscore_tar	NA	bHLH
1325	1	zscore_tar	NA	bHLH
1350	1	zscore_tar	NA	bHLH
1375	1	zscore_tar	NA	bHLH
1400	1	zscore_tar	NA	bHLH
1425	1	zscore_tar	NA	bHLH
1450	1	zscore_tar	NA	bHLH
1475	1	zscore_tar	NA	bHLH
1500	1	zscore_tar	NA	bHLH
100	1	zscore_tar	NA	bZIP
125	1	zscore_tar	NA	bZIP
150	1	zscore_tar	NA	bZIP
175	1	zscore_tar	NA	bZIP
200	1	zscore_tar	NA	bZIP
225	1	zscore_tar	NA	bZIP
250	1	zscore_tar	NA	bZIP
275	1	zscore_tar	NA	bZIP
300	1	zscore_tar	NA	bZIP
325	1	zscore_tar	NA	bZIP
350	1	zscore_tar	NA	bZIP
375	1	zscore_tar	NA	bZIP
400	1	zscore_tar	NA	bZIP
425	1	zscore_tar	NA	bZIP
450	1	zscore_tar	NA	bZIP
475	1	zscore_tar	NA	bZIP
500	1	zscore_tar	NA	bZIP
525	1	zscore_tar	NA	bZIP
550	1	zscore_tar	NA	bZIP
575	1	zscore_tar	NA	bZIP
600	1	zscore_tar	NA	bZIP
625	1	zscore_tar	NA	bZIP
650	1	zscore_tar	NA	bZIP
675	1	zscore_tar	NA	bZIP
700	1	zscore_tar	NA	bZIP
725	1	zscore_tar	NA	bZIP
750	1	zscore_tar	NA	bZIP
775	1	zscore_tar	NA	bZIP
800	1	zscore_tar	NA	bZIP
825	1	zscore_tar	NA	bZIP
850	1	zscore_tar	NA	bZIP
875	1	zscore_tar	NA	bZIP
900	1	zscore_tar	NA	bZIP
925	1	zscore_tar	NA	bZIP
950	1	zscore_tar	NA	bZIP
975	1	zscore_tar	NA	bZIP
1000	1	zscore_tar	NA	bZIP
1025	1	zscore_tar	NA	bZIP
1050	1	zscore_tar	NA	bZIP
1075	1	zscore_tar	NA	bZIP
1100	1	zscore_tar	NA	bZIP
1125	1	zscore_tar	NA	bZIP
1150	1	zscore_tar	NA	bZIP
1175	1	zscore_tar	NA	bZIP
1200	1	zscore_tar	NA	bZIP
1225	1	zscore_tar	NA	bZIP
1250	1	zscore_tar	NA	bZIP
1275	1	zscore_tar	NA	bZIP
1300	1	zscore_tar	NA	bZIP
1325	1	zscore_tar	NA	bZIP
1350	1	zscore_tar	NA	bZIP
1375	1	zscore_tar	NA	bZIP
1400	1	zscore_tar	NA	bZIP
1425	1	zscore_tar	NA	bZIP
1450	1	zscore_tar	NA	bZIP
1475	1	zscore_tar	NA	bZIP
1500	1	zscore_tar	NA	bZIP
100	1	zscore_tar	NA	C3H
125	1	zscore_tar	NA	C3H
150	1	zscore_tar	NA	C3H
175	1	zscore_tar	NA	C3H
200	1	zscore_tar	NA	C3H
225	1	zscore_tar	NA	C3H
250	1	zscore_tar	NA	C3H
275	1	zscore_tar	NA	C3H
300	1	zscore_tar	NA	C3H
325	1	zscore_tar	NA	C3H
350	1	zscore_tar	NA	C3H
375	1	zscore_tar	NA	C3H
400	1	zscore_tar	NA	C3H
425	1	zscore_tar	NA	C3H
450	1	zscore_tar	NA	C3H
475	1	zscore_tar	NA	C3H
500	1	zscore_tar	NA	C3H
525	1	zscore_tar	NA	C3H
550	1	zscore_tar	NA	C3H
575	1	zscore_tar	NA	C3H
600	1	zscore_tar	NA	C3H
625	1	zscore_tar	NA	C3H
650	1	zscore_tar	NA	C3H
675	1	zscore_tar	NA	C3H
700	1	zscore_tar	NA	C3H
725	1	zscore_tar	NA	C3H
750	1	zscore_tar	NA	C3H
775	1	zscore_tar	NA	C3H
800	1	zscore_tar	NA	C3H
825	1	zscore_tar	NA	C3H
850	1	zscore_tar	NA	C3H
875	1	zscore_tar	NA	C3H
900	1	zscore_tar	NA	C3H
925	1	zscore_tar	NA	C3H
950	1	zscore_tar	NA	C3H
975	1	zscore_tar	NA	C3H
1000	1	zscore_tar	NA	C3H
1025	1	zscore_tar	NA	C3H
1050	1	zscore_tar	NA	C3H
1075	1	zscore_tar	NA	C3H
1100	1	zscore_tar	NA	C3H
1125	1	zscore_tar	NA	C3H
1150	1	zscore_tar	NA	C3H
1175	1	zscore_tar	NA	C3H
1200	1	zscore_tar	NA	C3H
1225	1	zscore_tar	NA	C3H
1250	1	zscore_tar	NA	C3H
1275	1	zscore_tar	NA	C3H
1300	1	zscore_tar	NA	C3H
1325	1	zscore_tar	NA	C3H
1350	1	zscore_tar	NA	C3H
1375	1	zscore_tar	NA	C3H
1400	1	zscore_tar	NA	C3H
1425	1	zscore_tar	NA	C3H
1450	1	zscore_tar	NA	C3H
1475	1	zscore_tar	NA	C3H
1500	1	zscore_tar	NA	C3H
100	1	zscore_tar	NA	E2FDP
125	1	zscore_tar	NA	E2FDP
150	1	zscore_tar	NA	E2FDP
175	1	zscore_tar	NA	E2FDP
200	1	zscore_tar	NA	E2FDP
225	1	zscore_tar	NA	E2FDP
250	1	zscore_tar	NA	E2FDP
275	1	zscore_tar	NA	E2FDP
300	1	zscore_tar	NA	E2FDP
325	1	zscore_tar	NA	E2FDP
350	1	zscore_tar	NA	E2FDP
375	1	zscore_tar	NA	E2FDP
400	1	zscore_tar	NA	E2FDP
425	1	zscore_tar	NA	E2FDP
450	1	zscore_tar	NA	E2FDP
475	1	zscore_tar	NA	E2FDP
500	1	zscore_tar	NA	E2FDP
525	1	zscore_tar	NA	E2FDP
550	1	zscore_tar	NA	E2FDP
575	1	zscore_tar	NA	E2FDP
600	1	zscore_tar	NA	E2FDP
625	1	zscore_tar	NA	E2FDP
650	1	zscore_tar	NA	E2FDP
675	1	zscore_tar	NA	E2FDP
700	1	zscore_tar	NA	E2FDP
725	1	zscore_tar	NA	E2FDP
750	1	zscore_tar	NA	E2FDP
775	1	zscore_tar	NA	E2FDP
800	1	zscore_tar	NA	E2FDP
825	1	zscore_tar	NA	E2FDP
850	1	zscore_tar	NA	E2FDP
875	1	zscore_tar	NA	E2FDP
900	1	zscore_tar	NA	E2FDP
925	1	zscore_tar	NA	E2FDP
950	1	zscore_tar	NA	E2FDP
975	1	zscore_tar	NA	E2FDP
1000	1	zscore_tar	NA	E2FDP
1025	1	zscore_tar	NA	E2FDP
1050	1	zscore_tar	NA	E2FDP
1075	1	zscore_tar	NA	E2FDP
1100	1	zscore_tar	NA	E2FDP
1125	1	zscore_tar	NA	E2FDP
1150	1	zscore_tar	NA	E2FDP
1175	1	zscore_tar	NA	E2FDP
1200	1	zscore_tar	NA	E2FDP
1225	1	zscore_tar	NA	E2FDP
1250	1	zscore_tar	NA	E2FDP
1275	1	zscore_tar	NA	E2FDP
1300	1	zscore_tar	NA	E2FDP
1325	1	zscore_tar	NA	E2FDP
1350	1	zscore_tar	NA	E2FDP
1375	1	zscore_tar	NA	E2FDP
1400	1	zscore_tar	NA	E2FDP
1425	1	zscore_tar	NA	E2FDP
1450	1	zscore_tar	NA	E2FDP
1475	1	zscore_tar	NA	E2FDP
1500	1	zscore_tar	NA	E2FDP
100	1	zscore_tar	NA	FAR1
125	1	zscore_tar	NA	FAR1
150	1	zscore_tar	NA	FAR1
175	1	zscore_tar	NA	FAR1
200	1	zscore_tar	NA	FAR1
225	1	zscore_tar	NA	FAR1
250	1	zscore_tar	NA	FAR1
275	1	zscore_tar	NA	FAR1
300	1	zscore_tar	NA	FAR1
325	1	zscore_tar	NA	FAR1
350	1	zscore_tar	NA	FAR1
375	1	zscore_tar	NA	FAR1
400	1	zscore_tar	NA	FAR1
425	1	zscore_tar	NA	FAR1
450	1	zscore_tar	NA	FAR1
475	1	zscore_tar	NA	FAR1
500	1	zscore_tar	NA	FAR1
525	1	zscore_tar	NA	FAR1
550	1	zscore_tar	NA	FAR1
575	1	zscore_tar	NA	FAR1
600	1	zscore_tar	NA	FAR1
625	1	zscore_tar	NA	FAR1
650	1	zscore_tar	NA	FAR1
675	1	zscore_tar	NA	FAR1
700	1	zscore_tar	NA	FAR1
725	1	zscore_tar	NA	FAR1
750	1	zscore_tar	NA	FAR1
775	1	zscore_tar	NA	FAR1
800	1	zscore_tar	NA	FAR1
825	1	zscore_tar	NA	FAR1
850	1	zscore_tar	NA	FAR1
875	1	zscore_tar	NA	FAR1
900	1	zscore_tar	NA	FAR1
925	1	zscore_tar	NA	FAR1
950	1	zscore_tar	NA	FAR1
975	1	zscore_tar	NA	FAR1
1000	1	zscore_tar	NA	FAR1
1025	1	zscore_tar	NA	FAR1
1050	1	zscore_tar	NA	FAR1
1075	1	zscore_tar	NA	FAR1
1100	1	zscore_tar	NA	FAR1
1125	1	zscore_tar	NA	FAR1
1150	1	zscore_tar	NA	FAR1
1175	1	zscore_tar	NA	FAR1
1200	1	zscore_tar	NA	FAR1
1225	1	zscore_tar	NA	FAR1
1250	1	zscore_tar	NA	FAR1
1275	1	zscore_tar	NA	FAR1
1300	1	zscore_tar	NA	FAR1
1325	1	zscore_tar	NA	FAR1
1350	1	zscore_tar	NA	FAR1
1375	1	zscore_tar	NA	FAR1
1400	1	zscore_tar	NA	FAR1
1425	1	zscore_tar	NA	FAR1
1450	1	zscore_tar	NA	FAR1
1475	1	zscore_tar	NA	FAR1
1500	1	zscore_tar	NA	FAR1
100	1	zscore_tar	NA	LOBAS2
125	1	zscore_tar	NA	LOBAS2
150	1	zscore_tar	NA	LOBAS2
175	1	zscore_tar	NA	LOBAS2
200	1	zscore_tar	NA	LOBAS2
225	1	zscore_tar	NA	LOBAS2
250	1	zscore_tar	NA	LOBAS2
275	1	zscore_tar	NA	LOBAS2
300	1	zscore_tar	NA	LOBAS2
325	1	zscore_tar	NA	LOBAS2
350	1	zscore_tar	NA	LOBAS2
375	1	zscore_tar	NA	LOBAS2
400	1	zscore_tar	NA	LOBAS2
425	1	zscore_tar	NA	LOBAS2
450	1	zscore_tar	NA	LOBAS2
475	1	zscore_tar	NA	LOBAS2
500	1	zscore_tar	NA	LOBAS2
525	1	zscore_tar	NA	LOBAS2
550	1	zscore_tar	NA	LOBAS2
575	1	zscore_tar	NA	LOBAS2
600	1	zscore_tar	NA	LOBAS2
625	1	zscore_tar	NA	LOBAS2
650	1	zscore_tar	NA	LOBAS2
675	1	zscore_tar	NA	LOBAS2
700	1	zscore_tar	NA	LOBAS2
725	1	zscore_tar	NA	LOBAS2
750	1	zscore_tar	NA	LOBAS2
775	1	zscore_tar	NA	LOBAS2
800	1	zscore_tar	NA	LOBAS2
825	1	zscore_tar	NA	LOBAS2
850	1	zscore_tar	NA	LOBAS2
875	1	zscore_tar	NA	LOBAS2
900	1	zscore_tar	NA	LOBAS2
925	1	zscore_tar	NA	LOBAS2
950	1	zscore_tar	NA	LOBAS2
975	1	zscore_tar	NA	LOBAS2
1000	1	zscore_tar	NA	LOBAS2
1025	1	zscore_tar	NA	LOBAS2
1050	1	zscore_tar	NA	LOBAS2
1075	1	zscore_tar	NA	LOBAS2
1100	1	zscore_tar	NA	LOBAS2
1125	1	zscore_tar	NA	LOBAS2
1150	1	zscore_tar	NA	LOBAS2
1175	1	zscore_tar	NA	LOBAS2
1200	1	zscore_tar	NA	LOBAS2
1225	1	zscore_tar	NA	LOBAS2
1250	1	zscore_tar	NA	LOBAS2
1275	1	zscore_tar	NA	LOBAS2
1300	1	zscore_tar	NA	LOBAS2
1325	1	zscore_tar	NA	LOBAS2
1350	1	zscore_tar	NA	LOBAS2
1375	1	zscore_tar	NA	LOBAS2
1400	1	zscore_tar	NA	LOBAS2
1425	1	zscore_tar	NA	LOBAS2
1450	1	zscore_tar	NA	LOBAS2
1475	1	zscore_tar	NA	LOBAS2
1500	1	zscore_tar	NA	LOBAS2
100	1	zscore_tar	NA	TCP
125	1	zscore_tar	NA	TCP
150	1	zscore_tar	NA	TCP
175	1	zscore_tar	NA	TCP
200	1	zscore_tar	NA	TCP
225	1	zscore_tar	NA	TCP
250	1	zscore_tar	NA	TCP
275	1	zscore_tar	NA	TCP
300	1	zscore_tar	NA	TCP
325	1	zscore_tar	NA	TCP
350	1	zscore_tar	NA	TCP
375	1	zscore_tar	NA	TCP
400	1	zscore_tar	NA	TCP
425	1	zscore_tar	NA	TCP
450	1	zscore_tar	NA	TCP
475	1	zscore_tar	NA	TCP
500	1	zscore_tar	NA	TCP
525	1	zscore_tar	NA	TCP
550	1	zscore_tar	NA	TCP
575	1	zscore_tar	NA	TCP
600	1	zscore_tar	NA	TCP
625	1	zscore_tar	NA	TCP
650	1	zscore_tar	NA	TCP
675	1	zscore_tar	NA	TCP
700	1	zscore_tar	NA	TCP
725	1	zscore_tar	NA	TCP
750	1	zscore_tar	NA	TCP
775	1	zscore_tar	NA	TCP
800	1	zscore_tar	NA	TCP
825	1	zscore_tar	NA	TCP
850	1	zscore_tar	NA	TCP
875	1	zscore_tar	NA	TCP
900	1	zscore_tar	NA	TCP
925	1	zscore_tar	NA	TCP
950	1	zscore_tar	NA	TCP
975	1	zscore_tar	NA	TCP
1000	1	zscore_tar	NA	TCP
1025	1	zscore_tar	NA	TCP
1050	1	zscore_tar	NA	TCP
1075	1	zscore_tar	NA	TCP
1100	1	zscore_tar	NA	TCP
1125	1	zscore_tar	NA	TCP
1150	1	zscore_tar	NA	TCP
1175	1	zscore_tar	NA	TCP
1200	1	zscore_tar	NA	TCP
1225	1	zscore_tar	NA	TCP
1250	1	zscore_tar	NA	TCP
1275	1	zscore_tar	NA	TCP
1300	1	zscore_tar	NA	TCP
1325	1	zscore_tar	NA	TCP
1350	1	zscore_tar	NA	TCP
1375	1	zscore_tar	NA	TCP
1400	1	zscore_tar	NA	TCP
1425	1	zscore_tar	NA	TCP
1450	1	zscore_tar	NA	TCP
1475	1	zscore_tar	NA	TCP
1500	1	zscore_tar	NA	TCP
100	1	zscore_tar	-0.272300630249031	Trihelix
125	1	zscore_tar	-0.272300630249031	Trihelix
150	1	zscore_tar	-0.272300630249031	Trihelix
175	1	zscore_tar	-0.272300630249031	Trihelix
200	1	zscore_tar	-0.272300630249031	Trihelix
225	1	zscore_tar	-0.272300630249031	Trihelix
250	1	zscore_tar	-0.272300630249031	Trihelix
275	1	zscore_tar	-0.272300630249031	Trihelix
300	1	zscore_tar	-0.272300630249031	Trihelix
325	1	zscore_tar	-0.272300630249031	Trihelix
350	1	zscore_tar	-0.272300630249031	Trihelix
375	1	zscore_tar	-0.272300630249031	Trihelix
400	1	zscore_tar	-0.272300630249031	Trihelix
425	1	zscore_tar	-0.272300630249031	Trihelix
450	1	zscore_tar	-0.272300630249031	Trihelix
475	1	zscore_tar	-0.272300630249031	Trihelix
500	1	zscore_tar	-0.272300630249031	Trihelix
525	1	zscore_tar	-0.272300630249031	Trihelix
550	1	zscore_tar	-0.272300630249031	Trihelix
575	1	zscore_tar	-0.272300630249031	Trihelix
600	1	zscore_tar	-0.272300630249031	Trihelix
625	1	zscore_tar	-0.272300630249031	Trihelix
650	1	zscore_tar	-0.272300630249031	Trihelix
675	1	zscore_tar	-0.272300630249031	Trihelix
700	1	zscore_tar	-0.272300630249031	Trihelix
725	1	zscore_tar	-0.272300630249031	Trihelix
750	1	zscore_tar	-0.272300630249031	Trihelix
775	1	zscore_tar	-0.272300630249031	Trihelix
800	1	zscore_tar	-0.272300630249031	Trihelix
825	1	zscore_tar	-0.272300630249031	Trihelix
850	1	zscore_tar	-0.272300630249031	Trihelix
875	1	zscore_tar	-0.272300630249031	Trihelix
900	1	zscore_tar	-0.272300630249031	Trihelix
925	1	zscore_tar	-0.272300630249031	Trihelix
950	1	zscore_tar	-0.272300630249031	Trihelix
975	1	zscore_tar	-0.272300630249031	Trihelix
1000	1	zscore_tar	-0.272300630249031	Trihelix
1025	1	zscore_tar	-0.272300630249031	Trihelix
1050	1	zscore_tar	-0.272300630249031	Trihelix
1075	1	zscore_tar	-0.272300630249031	Trihelix
1100	1	zscore_tar	-0.272300630249031	Trihelix
1125	1	zscore_tar	-0.272300630249031	Trihelix
1150	1	zscore_tar	-0.272300630249031	Trihelix
1175	1	zscore_tar	-0.272300630249031	Trihelix
1200	1	zscore_tar	-0.272300630249031	Trihelix
1225	1.01	zscore_tar	3.6079833507999	Trihelix
1250	1.01	zscore_tar	3.6079833507999	Trihelix
1275	1.01	zscore_tar	3.6079833507999	Trihelix
1300	1.01	zscore_tar	3.6079833507999	Trihelix
1325	1	zscore_tar	-0.272300630249031	Trihelix
1350	1	zscore_tar	-0.272300630249031	Trihelix
1375	1	zscore_tar	-0.272300630249031	Trihelix
1400	1	zscore_tar	-0.272300630249031	Trihelix
1425	1	zscore_tar	-0.272300630249031	Trihelix
1450	1	zscore_tar	-0.272300630249031	Trihelix
1475	1	zscore_tar	-0.272300630249031	Trihelix
1500	1	zscore_tar	-0.272300630249031	Trihelix
